,Unnamed: 0,brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
711,711,1075,Caldera Brewing Company,1302406558,4.0,4.5,4.0,shand,American IPA,4.0,4.0,Caldera IPA,6.1,10784
712,712,1075,Caldera Brewing Company,1302373074,4.5,4.0,4.5,haddon,American IPA,4.0,4.5,Caldera IPA,6.1,10784
713,713,1075,Caldera Brewing Company,1300254593,4.0,4.0,4.5,FosterJM,American IPA,4.0,4.5,Caldera IPA,6.1,10784
714,714,1075,Caldera Brewing Company,1300226155,4.5,4.5,4.0,itsfreeasinbeer,American IPA,3.5,4.0,Caldera IPA,6.1,10784
715,715,1075,Caldera Brewing Company,1299990272,4.0,3.5,3.0,generalnotsew,American IPA,3.0,2.5,Caldera IPA,6.1,10784
716,716,1075,Caldera Brewing Company,1299614816,4.0,4.5,4.0,betsona,American IPA,3.5,3.5,Caldera IPA,6.1,10784
717,717,1075,Caldera Brewing Company,1299470163,4.0,4.0,4.5,whatthehull,American IPA,4.0,4.5,Caldera IPA,6.1,10784
718,718,1075,Caldera Brewing Company,1299091519,4.5,3.5,4.0,Scotchboy,American IPA,3.5,3.5,Caldera IPA,6.1,10784
719,719,1075,Caldera Brewing Company,1298841962,4.0,3.5,4.0,StoneTSR,American IPA,4.5,4.0,Caldera IPA,6.1,10784
720,720,1075,Caldera Brewing Company,1298434789,4.0,4.0,4.0,notchucknorris,American IPA,4.5,3.5,Caldera IPA,6.1,10784
721,721,1075,Caldera Brewing Company,1298238484,4.5,4.0,4.0,portia99,American IPA,4.0,4.0,Caldera IPA,6.1,10784
722,722,1075,Caldera Brewing Company,1297990589,4.0,3.5,4.0,u2carew,American IPA,4.0,4.0,Caldera IPA,6.1,10784
723,723,1075,Caldera Brewing Company,1297564790,3.0,2.5,3.0,goldbot,American IPA,3.0,2.5,Caldera IPA,6.1,10784
724,724,1075,Caldera Brewing Company,1297138774,4.0,3.5,4.0,Crabbicuss,American IPA,3.5,4.0,Caldera IPA,6.1,10784
725,725,1075,Caldera Brewing Company,1325439672,4.0,4.0,4.0,Rifugium,American Porter,3.5,4.0,Coconut Porter,9.5,76963
726,726,1075,Caldera Brewing Company,1316025300,4.0,4.0,4.0,Beerandraiderfan,American Amber / Red Ale,4.0,4.0,Dry Hop Orange,5.6,23290
727,727,1075,Caldera Brewing Company,1256588802,4.0,4.5,4.0,Bliss,American Amber / Red Ale,4.5,4.5,Dry Hop Orange,5.6,23290
728,728,7345,Kirner Bier,1271519793,4.0,3.0,3.5,soju6,German Pilsener,4.0,4.0,Kirner Pils Premium,4.8,49803
729,729,1075,Caldera Brewing Company,1186464845,4.0,4.0,4.0,css82420,American Amber / Red Ale,3.5,4.0,Dry Hop Orange,5.6,23290
730,730,1075,Caldera Brewing Company,1178240189,4.0,4.0,4.0,msubulldog25,American Amber / Red Ale,3.5,4.0,Dry Hop Orange,5.6,23290
731,731,1075,Caldera Brewing Company,1120893092,3.5,3.5,3.5,Reidrover,American Amber / Red Ale,3.0,3.5,Dry Hop Orange,5.6,23290
732,732,1075,Caldera Brewing Company,1114161035,3.5,3.5,3.0,charlatan,American Amber / Red Ale,3.5,3.5,Dry Hop Orange,5.6,23290
733,733,1075,Caldera Brewing Company,1260673921,4.0,4.0,4.0,plaid75,American IPA,4.0,4.0,Alpha Beta,,54723
734,734,1075,Caldera Brewing Company,1100741619,3.0,4.0,4.0,RedDiamond,German Pilsener,3.0,3.0,Caldera Pilsener Bier,5.2,3274
735,735,1075,Caldera Brewing Company,1017782385,4.5,4.0,5.0,venneman,German Pilsener,4.0,4.5,Caldera Pilsener Bier,5.2,3274
736,736,1075,Caldera Brewing Company,1281555381,2.5,3.5,3.0,cbarrett4,Fruit / Vegetable Beer,2.5,3.0,Hibiscus Ginger Beer,4.7,60951
737,737,1075,Caldera Brewing Company,1185477411,3.5,3.5,3.0,ccrida,Fruit / Vegetable Beer,4.0,3.5,Exotic Erotic Passion Fruit Ale,5.0,37917
738,738,1075,Caldera Brewing Company,1323451554,4.0,4.0,4.5,beer2day,American IPA,4.5,4.0,Hopportunity Knocks,6.8,56071
739,739,1075,Caldera Brewing Company,1297656954,3.5,3.5,3.5,cjgator3,American IPA,3.5,4.0,Hopportunity Knocks,6.8,56071
740,740,1075,Caldera Brewing Company,1321942858,4.0,4.5,4.0,whatthehull,American IPA,4.0,4.5,Hopportunity Knocks,6.8,56071
741,741,1075,Caldera Brewing Company,1318649689,4.0,3.0,3.5,Satchboogie,American IPA,3.5,4.0,Hopportunity Knocks,6.8,56071
742,742,1075,Caldera Brewing Company,1318236286,1.5,2.0,3.0,barleywinefiend,American IPA,1.5,1.5,Hopportunity Knocks,6.8,56071
743,743,1075,Caldera Brewing Company,1317341123,3.5,3.0,4.5,titosupertramp,American IPA,4.0,3.5,Hopportunity Knocks,6.8,56071
744,744,1075,Caldera Brewing Company,1314752908,3.5,3.5,4.5,oberon,American IPA,4.0,3.5,Hopportunity Knocks,6.8,56071
745,745,1075,Caldera Brewing Company,1314669662,4.0,2.0,4.0,nc41,American IPA,4.0,4.0,Hopportunity Knocks,6.8,56071
746,746,1075,Caldera Brewing Company,1314460181,4.0,3.5,4.0,flexabull,American IPA,4.5,3.5,Hopportunity Knocks,6.8,56071
747,747,1075,Caldera Brewing Company,1314397307,3.0,3.5,4.0,FanofHefe,American IPA,3.5,3.0,Hopportunity Knocks,6.8,56071
748,748,1075,Caldera Brewing Company,1314048849,3.0,3.0,4.0,Tilley4,American IPA,3.5,3.0,Hopportunity Knocks,6.8,56071
749,749,1075,Caldera Brewing Company,1311721690,4.0,4.0,4.0,Knapp85,American IPA,4.0,3.5,Hopportunity Knocks,6.8,56071
750,750,163,Amstel Brouwerij B. V.,1264904623,3.5,2.5,3.5,brownbeer,Light Lager,3.0,3.0,Amstel Light,3.5,436
751,751,1075,Caldera Brewing Company,1311117145,3.5,3.5,4.0,brentk56,American IPA,4.0,3.5,Hopportunity Knocks,6.8,56071
752,752,1075,Caldera Brewing Company,1309310405,3.0,3.0,3.5,TheWhiskerReview,American IPA,3.5,3.0,Hopportunity Knocks,6.8,56071
753,753,1075,Caldera Brewing Company,1309057163,3.5,3.5,3.5,NorCalYeti,American IPA,3.5,4.0,Hopportunity Knocks,6.8,56071
754,754,1075,Caldera Brewing Company,1306967955,2.0,3.0,3.5,Alieniloquium,American IPA,2.0,2.0,Hopportunity Knocks,6.8,56071
755,755,1075,Caldera Brewing Company,1305780859,3.0,3.5,4.0,mactrail,American IPA,3.5,3.0,Hopportunity Knocks,6.8,56071
756,756,1075,Caldera Brewing Company,1301344172,3.5,3.0,4.0,beagle75,American IPA,4.0,3.0,Hopportunity Knocks,6.8,56071
757,757,1075,Caldera Brewing Company,1298328395,3.0,3.0,4.0,CliffBrake,American IPA,3.5,3.0,Hopportunity Knocks,6.8,56071
758,758,1075,Caldera Brewing Company,1298042864,2.0,2.0,4.0,ggroller,American IPA,3.0,2.0,Hopportunity Knocks,6.8,56071
759,759,1075,Caldera Brewing Company,1297913790,4.0,4.0,4.0,Rutager,American IPA,4.0,4.0,Hopportunity Knocks,6.8,56071
760,760,1075,Caldera Brewing Company,1297108013,4.0,4.0,3.5,Reidrover,American IPA,4.0,4.0,Hopportunity Knocks,6.8,56071
761,761,1075,Caldera Brewing Company,1292893578,3.5,4.0,4.0,GarthDanielson,American IPA,4.0,4.0,Hopportunity Knocks,6.8,56071
762,762,1075,Caldera Brewing Company,1291682957,4.0,3.5,4.0,RoyalT,American IPA,3.5,4.0,Hopportunity Knocks,6.8,56071
763,763,1075,Caldera Brewing Company,1291176949,4.0,2.5,4.0,youradhere,American IPA,3.0,2.5,Hopportunity Knocks,6.8,56071
764,764,1075,Caldera Brewing Company,1291147074,4.5,4.0,4.5,JeffBob,American IPA,4.5,4.5,Hopportunity Knocks,6.8,56071
765,765,1075,Caldera Brewing Company,1288459315,3.5,3.5,4.5,TCHopCraver,American IPA,4.0,3.5,Hopportunity Knocks,6.8,56071
766,766,1075,Caldera Brewing Company,1287971081,3.0,3.0,3.0,chumba526,American IPA,3.5,3.5,Hopportunity Knocks,6.8,56071
767,767,1075,Caldera Brewing Company,1287616948,3.5,3.5,4.0,BuckyFresh,American IPA,4.0,4.0,Hopportunity Knocks,6.8,56071
768,768,1075,Caldera Brewing Company,1286943517,4.5,3.5,4.0,Chelsea1905,American IPA,4.0,4.0,Hopportunity Knocks,6.8,56071
769,769,1075,Caldera Brewing Company,1290902913,3.5,4.0,3.0,StaveHooks,American Amber / Red Ale,3.5,4.0,Ashland Amber,5.4,10785
770,770,1075,Caldera Brewing Company,1285906208,4.0,4.0,4.0,Beerandraiderfan,American IPA,4.0,4.0,Hopportunity Knocks,6.8,56071
771,771,1075,Caldera Brewing Company,1285369483,3.0,3.0,3.0,RonfromJersey,American IPA,3.0,3.0,Hopportunity Knocks,6.8,56071
772,772,1075,Caldera Brewing Company,1285298831,3.5,3.5,4.0,Docer,American IPA,3.0,3.5,Hopportunity Knocks,6.8,56071
773,773,1075,Caldera Brewing Company,1284866616,4.0,4.0,4.0,GreenCard,American IPA,4.0,4.0,Hopportunity Knocks,6.8,56071
774,774,1075,Caldera Brewing Company,1284236920,3.5,3.5,4.0,Reagan1984,American IPA,4.0,3.5,Hopportunity Knocks,6.8,56071
775,775,1075,Caldera Brewing Company,1283789454,2.5,2.0,4.5,djmichaelk,American IPA,4.5,3.0,Hopportunity Knocks,6.8,56071
776,776,1075,Caldera Brewing Company,1283223460,3.5,3.5,3.5,JohnGalt1,American IPA,4.0,3.5,Hopportunity Knocks,6.8,56071
777,777,1075,Caldera Brewing Company,1282094906,3.5,4.0,4.5,billshmeinke,American IPA,3.5,3.5,Hopportunity Knocks,6.8,56071
778,778,1075,Caldera Brewing Company,1281519201,4.0,3.5,4.5,rand,American IPA,4.5,4.0,Hopportunity Knocks,6.8,56071
779,779,1075,Caldera Brewing Company,1280643115,3.0,3.5,3.5,BrewsB4Shrews,American IPA,3.0,2.5,Hopportunity Knocks,6.8,56071
780,780,1075,Caldera Brewing Company,1279673929,4.0,3.5,4.5,ShogoKawada,American IPA,4.0,4.5,Hopportunity Knocks,6.8,56071
781,781,1075,Caldera Brewing Company,1279326716,3.0,2.0,4.0,ktrillionaire,American IPA,2.5,3.0,Hopportunity Knocks,6.8,56071
782,782,1075,Caldera Brewing Company,1278987576,4.0,3.5,4.0,Gobzilla,American IPA,3.5,4.0,Hopportunity Knocks,6.8,56071
783,783,1075,Caldera Brewing Company,1278984978,3.5,4.0,4.5,augustgarage,American IPA,4.0,4.0,Hopportunity Knocks,6.8,56071
784,784,1075,Caldera Brewing Company,1278869189,4.0,4.0,4.0,jdense,American IPA,3.5,4.0,Hopportunity Knocks,6.8,56071
785,785,1075,Caldera Brewing Company,1277663424,4.0,4.0,4.0,jorg2619,American IPA,4.0,4.0,Hopportunity Knocks,6.8,56071
786,786,163,Amstel Brouwerij B. V.,1256087221,3.5,3.0,2.5,tone77,Light Lager,3.0,2.5,Amstel Light,3.5,436
787,787,1075,Caldera Brewing Company,1276824899,4.0,4.0,4.0,brewandbbq,American IPA,4.0,4.0,Hopportunity Knocks,6.8,56071
788,788,1075,Caldera Brewing Company,1276655452,3.5,3.5,4.0,SpdKilz,American IPA,4.0,3.5,Hopportunity Knocks,6.8,56071
789,789,1075,Caldera Brewing Company,1275779006,3.5,4.0,4.0,Halcyondays,American IPA,3.5,3.5,Hopportunity Knocks,6.8,56071
790,790,1075,Caldera Brewing Company,1275021171,4.0,4.0,4.0,ClockworkOrange,American IPA,4.0,3.5,Hopportunity Knocks,6.8,56071
791,791,1075,Caldera Brewing Company,1274540724,3.5,4.0,4.5,zoso1967,American IPA,4.0,4.0,Hopportunity Knocks,6.8,56071
792,792,1075,Caldera Brewing Company,1271120894,3.5,4.0,4.0,ccrida,American IPA,3.5,3.5,Hopportunity Knocks,6.8,56071
793,793,1075,Caldera Brewing Company,1270773135,4.0,3.0,4.5,vince4953529,American IPA,4.0,3.5,Hopportunity Knocks,6.8,56071
794,794,1075,Caldera Brewing Company,1268330124,3.0,3.5,4.0,mpensworth,American IPA,3.0,3.5,Hopportunity Knocks,6.8,56071
795,795,1075,Caldera Brewing Company,1267513681,4.0,4.0,4.5,Spikester,American IPA,4.0,4.0,Hopportunity Knocks,6.8,56071
796,796,14879,Hoppin' Frog Brewery,1320811507,4.0,4.0,4.0,baconbourbon,Russian Imperial Stout,4.5,4.0,Barrel Aged B.O.R.I.S. Oatmeal Imperial Stout,9.4,47695
797,797,1075,Caldera Brewing Company,1267073262,5.0,4.0,4.5,kevinmkirk,American IPA,4.0,5.0,Hopportunity Knocks,6.8,56071
798,798,1075,Caldera Brewing Company,1212201268,4.5,4.5,4.0,grumpy,American Double / Imperial Stout,4.0,4.5,Imperial Stout,,42964
799,799,1075,Caldera Brewing Company,1100675578,5.0,4.0,4.5,freed,American Strong Ale,4.5,5.0,Cauldron Brew,7.6,10793
800,800,1075,Caldera Brewing Company,1242585931,4.0,3.5,4.0,HopDerek,American Amber / Red Ale,4.0,4.0,Ashland Amber,5.4,10785
801,801,1075,Caldera Brewing Company,1237619118,4.5,4.5,3.5,Spikester,American Amber / Red Ale,4.0,4.0,Ashland Amber,5.4,10785
802,802,1075,Caldera Brewing Company,1236796559,4.0,4.0,4.0,djeucalyptus,American Amber / Red Ale,4.0,4.0,Ashland Amber,5.4,10785
803,803,1075,Caldera Brewing Company,1222463257,4.0,4.0,4.0,pjbear05,American Amber / Red Ale,4.0,4.0,Ashland Amber,5.4,10785
804,804,1075,Caldera Brewing Company,1171415361,4.0,3.5,4.0,flexabull,American Amber / Red Ale,4.0,3.5,Ashland Amber,5.4,10785
805,805,1075,Caldera Brewing Company,1112670229,3.5,3.5,4.0,KoG,American Amber / Red Ale,3.5,3.5,Ashland Amber,5.4,10785
806,806,1075,Caldera Brewing Company,1290659697,4.0,3.0,4.0,Beerandraiderfan,American Amber / Red Ale,4.0,3.5,Ashland Amber,5.4,10785
807,807,1075,Caldera Brewing Company,1105475593,4.0,3.5,3.5,Crotor,American Amber / Red Ale,3.5,4.0,Ashland Amber,5.4,10785
808,808,1075,Caldera Brewing Company,1103504824,2.5,2.0,3.0,RedDiamond,American Amber / Red Ale,3.0,2.5,Ashland Amber,5.4,10785
809,809,1075,Caldera Brewing Company,1325203961,3.5,3.0,2.5,Hopswagger,American Amber / Red Ale,3.5,3.5,Ashland Amber,5.4,10785
810,810,1075,Caldera Brewing Company,1321930609,4.5,4.0,4.5,BrewerB,American Amber / Red Ale,4.0,4.5,Ashland Amber,5.4,10785
811,811,1075,Caldera Brewing Company,1321644594,3.5,4.0,4.0,Samp01,American Amber / Red Ale,3.5,3.5,Ashland Amber,5.4,10785
812,812,1075,Caldera Brewing Company,1320882789,4.0,4.0,4.0,tdm168,American Amber / Red Ale,4.0,4.0,Ashland Amber,5.4,10785
813,813,1075,Caldera Brewing Company,1317255653,3.0,2.5,3.0,Ryan011235,American Amber / Red Ale,3.5,3.0,Ashland Amber,5.4,10785
814,814,1075,Caldera Brewing Company,1315424350,4.5,4.5,4.5,cbarrett4,American Amber / Red Ale,4.5,4.5,Ashland Amber,5.4,10785
815,815,1075,Caldera Brewing Company,1315362671,4.0,3.5,4.5,ReelBigwigFish,American Amber / Red Ale,4.5,4.0,Ashland Amber,5.4,10785
816,816,1075,Caldera Brewing Company,1311634196,3.5,3.0,3.5,Phelps,American Amber / Red Ale,3.5,3.5,Ashland Amber,5.4,10785
817,817,1075,Caldera Brewing Company,1311501130,3.5,3.5,3.5,rootbeerman,American Amber / Red Ale,4.0,3.5,Ashland Amber,5.4,10785
818,818,1075,Caldera Brewing Company,1309930169,4.0,4.5,4.0,oglmcdgl,American Amber / Red Ale,4.0,4.0,Ashland Amber,5.4,10785
819,819,1075,Caldera Brewing Company,1309322165,4.0,3.5,4.0,zeledonia,American Amber / Red Ale,4.0,3.5,Ashland Amber,5.4,10785
820,820,1075,Caldera Brewing Company,1307054114,3.5,3.5,4.0,kbutler1,American Amber / Red Ale,4.0,3.0,Ashland Amber,5.4,10785
821,821,1075,Caldera Brewing Company,1306638282,3.5,3.5,4.0,loren01,American Amber / Red Ale,4.0,4.0,Ashland Amber,5.4,10785
822,822,1075,Caldera Brewing Company,1304496933,3.5,3.0,3.5,MaltsOfGlory,American Amber / Red Ale,3.5,3.5,Ashland Amber,5.4,10785
823,823,1075,Caldera Brewing Company,1302402558,3.5,3.5,4.0,sulldaddy,American Amber / Red Ale,4.5,3.5,Ashland Amber,5.4,10785
824,824,1075,Caldera Brewing Company,1298939599,4.5,3.0,4.5,bagpiper2005,American Amber / Red Ale,3.5,4.5,Ashland Amber,5.4,10785
825,825,1075,Caldera Brewing Company,1298334430,4.5,3.5,4.0,tbraun1,American Amber / Red Ale,4.0,4.0,Ashland Amber,5.4,10785
826,826,1075,Caldera Brewing Company,1298086841,3.5,2.0,4.5,KomodoDragon,American Amber / Red Ale,4.0,3.5,Ashland Amber,5.4,10785
827,827,1075,Caldera Brewing Company,1297818763,3.0,3.0,4.0,u2carew,American Amber / Red Ale,3.5,3.5,Ashland Amber,5.4,10785
828,828,1075,Caldera Brewing Company,1297278402,4.0,4.0,4.0,NeroFiddled,American Amber / Red Ale,4.0,4.0,Ashland Amber,5.4,10785
829,829,1075,Caldera Brewing Company,1297077581,4.0,4.0,4.0,Flightoficarus,American Amber / Red Ale,4.0,4.0,Ashland Amber,5.4,10785
830,830,1075,Caldera Brewing Company,1294636662,4.5,4.5,4.5,morenone,American Amber / Red Ale,4.5,4.5,Ashland Amber,5.4,10785
831,831,1075,Caldera Brewing Company,1293140509,4.0,3.5,4.5,oberon,American Amber / Red Ale,3.5,3.5,Ashland Amber,5.4,10785
832,832,1075,Caldera Brewing Company,1292778417,3.5,4.0,4.0,lstokes,American Amber / Red Ale,3.5,3.5,Ashland Amber,5.4,10785
833,833,1075,Caldera Brewing Company,1291069813,4.5,3.5,4.0,Offa,American Amber / Red Ale,4.0,4.0,Ashland Amber,5.4,10785
834,834,1075,Caldera Brewing Company,1284677572,3.0,3.5,4.0,biglite351,American Amber / Red Ale,2.0,3.0,Ashland Amber,5.4,10785
835,835,1075,Caldera Brewing Company,1289994936,4.0,4.0,4.0,AEK,American Amber / Red Ale,4.0,4.0,Ashland Amber,5.4,10785
836,836,1075,Caldera Brewing Company,1289878777,4.0,4.0,3.5,tchenery,American Amber / Red Ale,3.5,5.0,Ashland Amber,5.4,10785
837,837,1075,Caldera Brewing Company,1288379634,4.5,4.5,4.0,maximum12,American Amber / Red Ale,4.0,4.0,Ashland Amber,5.4,10785
838,838,1075,Caldera Brewing Company,1287958974,4.0,4.0,4.0,elgiacomo,American Amber / Red Ale,3.5,4.0,Ashland Amber,5.4,10785
839,839,1075,Caldera Brewing Company,1287252138,3.0,3.0,3.0,Reidrover,American Amber / Red Ale,3.0,3.0,Ashland Amber,5.4,10785
840,840,1075,Caldera Brewing Company,1286064454,4.0,4.0,4.0,Tilley4,American Amber / Red Ale,4.0,4.0,Ashland Amber,5.4,10785
841,841,1075,Caldera Brewing Company,1286035319,1.5,1.5,3.0,bobhits,American Amber / Red Ale,2.0,2.0,Ashland Amber,5.4,10785
842,842,1075,Caldera Brewing Company,1285541017,4.0,4.0,3.5,emmasdad,American Amber / Red Ale,3.5,3.5,Ashland Amber,5.4,10785
843,843,1075,Caldera Brewing Company,1285041452,4.5,3.5,3.0,brewdlyhooked13,American Amber / Red Ale,4.5,4.0,Ashland Amber,5.4,10785
844,844,1075,Caldera Brewing Company,1285032976,4.5,4.0,4.5,Jason,American Amber / Red Ale,4.5,4.0,Ashland Amber,5.4,10785
845,845,1075,Caldera Brewing Company,1283788431,3.0,3.0,3.0,htomsirveaux,American Amber / Red Ale,3.0,3.5,Ashland Amber,5.4,10785
846,846,1075,Caldera Brewing Company,1281635456,4.0,3.5,4.0,GarrettMD,American Amber / Red Ale,3.5,4.0,Ashland Amber,5.4,10785
847,847,1075,Caldera Brewing Company,1280859910,4.5,4.0,3.5,bump8628,American Amber / Red Ale,4.0,4.0,Ashland Amber,5.4,10785
848,848,1075,Caldera Brewing Company,1280119659,4.0,3.5,4.0,philbertk,American Amber / Red Ale,4.0,4.0,Ashland Amber,5.4,10785
849,849,1075,Caldera Brewing Company,1278794319,3.0,4.0,3.5,ZSimon,American Amber / Red Ale,3.5,2.5,Ashland Amber,5.4,10785
850,850,1075,Caldera Brewing Company,1276469893,4.0,4.0,4.5,jkrich,American Amber / Red Ale,4.0,4.0,Ashland Amber,5.4,10785
851,851,1075,Caldera Brewing Company,1275573665,4.0,4.0,4.0,Brent,American Amber / Red Ale,4.0,3.5,Ashland Amber,5.4,10785
852,852,1075,Caldera Brewing Company,1275171065,4.0,3.5,3.5,tempest,American Amber / Red Ale,4.0,3.5,Ashland Amber,5.4,10785
853,853,1075,Caldera Brewing Company,1272594505,4.5,4.0,4.0,indiapaleale,American Amber / Red Ale,4.0,4.0,Ashland Amber,5.4,10785
854,854,1075,Caldera Brewing Company,1271907396,4.0,4.0,4.0,abrand,American Amber / Red Ale,4.0,3.5,Ashland Amber,5.4,10785
855,855,1075,Caldera Brewing Company,1271893864,4.0,3.5,3.5,kiddynamite920,American Amber / Red Ale,4.0,3.5,Ashland Amber,5.4,10785
856,856,1075,Caldera Brewing Company,1271703926,4.0,4.0,4.5,Slatetank,American Amber / Red Ale,4.0,4.0,Ashland Amber,5.4,10785
857,857,1075,Caldera Brewing Company,1271483628,3.5,4.0,4.0,obywan59,American Amber / Red Ale,3.5,3.5,Ashland Amber,5.4,10785
858,858,1075,Caldera Brewing Company,1269706889,4.0,4.0,4.0,Mora2000,American Amber / Red Ale,4.0,3.5,Ashland Amber,5.4,10785
859,859,1075,Caldera Brewing Company,1269322876,3.5,3.5,4.0,womencantsail,American Amber / Red Ale,3.5,3.5,Ashland Amber,5.4,10785
860,860,1075,Caldera Brewing Company,1268701251,4.0,3.5,4.0,seanbhudson,American Amber / Red Ale,4.5,3.5,Ashland Amber,5.4,10785
861,861,1075,Caldera Brewing Company,1268493180,4.0,3.5,4.0,barleywinefiend,American Amber / Red Ale,4.0,4.0,Ashland Amber,5.4,10785
862,862,1075,Caldera Brewing Company,1267834574,4.5,3.5,4.5,flexabull,American Amber / Red Ale,4.0,3.5,Ashland Amber,5.4,10785
863,863,1075,Caldera Brewing Company,1267571128,3.0,3.0,3.0,beertunes,American Amber / Red Ale,3.0,3.5,Ashland Amber,5.4,10785
864,864,1075,Caldera Brewing Company,1267230915,4.5,4.0,4.0,WesWes,American Amber / Red Ale,4.0,4.0,Ashland Amber,5.4,10785
865,865,1075,Caldera Brewing Company,1266966032,4.0,3.5,4.0,armock,American Amber / Red Ale,3.5,4.0,Ashland Amber,5.4,10785
866,866,1075,Caldera Brewing Company,1266441484,4.0,3.5,4.5,fropones,American Amber / Red Ale,4.0,3.5,Ashland Amber,5.4,10785
867,867,1075,Caldera Brewing Company,1266281870,4.0,3.5,4.0,organicbrewer,American Amber / Red Ale,3.0,3.5,Ashland Amber,5.4,10785
868,868,1075,Caldera Brewing Company,1266250757,4.0,3.5,4.0,rfgetz,American Amber / Red Ale,3.5,3.5,Ashland Amber,5.4,10785
869,869,1075,Caldera Brewing Company,1265775449,2.0,3.5,4.0,onix1agr,American Amber / Red Ale,2.5,2.0,Ashland Amber,5.4,10785
870,870,1075,Caldera Brewing Company,1262914829,4.0,4.0,4.0,jwc215,American Amber / Red Ale,4.0,4.0,Ashland Amber,5.4,10785
871,871,1075,Caldera Brewing Company,1261972708,4.0,4.0,4.0,vacax,American Amber / Red Ale,4.5,4.0,Ashland Amber,5.4,10785
872,872,1075,Caldera Brewing Company,1258899657,4.0,4.5,4.0,woodychandler,American Amber / Red Ale,4.0,4.0,Ashland Amber,5.4,10785
873,873,1075,Caldera Brewing Company,1258791231,4.0,3.0,3.5,JohnGalt1,American Amber / Red Ale,3.5,3.5,Ashland Amber,5.4,10785
874,874,1075,Caldera Brewing Company,1253915877,4.0,3.5,3.5,Deuane,American Amber / Red Ale,4.0,4.0,Ashland Amber,5.4,10785
875,875,1075,Caldera Brewing Company,1253246085,3.5,3.5,4.0,BeachRez,American Amber / Red Ale,3.5,4.0,Ashland Amber,5.4,10785
876,876,1075,Caldera Brewing Company,1251926192,3.5,3.5,4.0,Halcyondays,American Amber / Red Ale,3.5,4.0,Ashland Amber,5.4,10785
877,877,850,Moon River Brewing Company,1025548668,4.0,3.5,3.0,tigerpaws,Belgian Pale Ale,4.0,4.0,Inspiration Ale,6.0,2724
878,878,1075,Caldera Brewing Company,1251689859,4.0,4.0,4.0,russpowell,American Amber / Red Ale,4.0,4.0,Ashland Amber,5.4,10785
879,879,1075,Caldera Brewing Company,1251325335,3.5,3.5,4.0,NJpadreFan,American Amber / Red Ale,3.5,4.0,Ashland Amber,5.4,10785
880,880,1075,Caldera Brewing Company,1251164217,4.0,4.0,4.0,philbe311,American Amber / Red Ale,4.0,3.5,Ashland Amber,5.4,10785
881,881,1075,Caldera Brewing Company,1250827585,3.5,3.5,4.0,Wetpaperbag,American Amber / Red Ale,3.5,3.0,Ashland Amber,5.4,10785
882,882,1075,Caldera Brewing Company,1250647291,3.5,4.0,3.0,Beejay,American Amber / Red Ale,3.0,3.5,Ashland Amber,5.4,10785
883,883,1075,Caldera Brewing Company,1250121337,4.5,4.0,4.0,Wasatch,American Amber / Red Ale,4.0,4.0,Ashland Amber,5.4,10785
884,884,1075,Caldera Brewing Company,1249597545,4.0,4.0,4.0,tronester,American Amber / Red Ale,4.5,4.0,Ashland Amber,5.4,10785
885,885,1075,Caldera Brewing Company,1248991175,4.0,3.5,4.0,RedDiamond,American Amber / Red Ale,4.0,4.0,Ashland Amber,5.4,10785
886,886,1075,Caldera Brewing Company,1248203468,4.0,3.5,4.0,Seanibus,American Amber / Red Ale,3.5,3.5,Ashland Amber,5.4,10785
887,887,1075,Caldera Brewing Company,1248142254,3.5,3.5,4.0,BEERchitect,American Amber / Red Ale,3.5,3.5,Ashland Amber,5.4,10785
888,888,1075,Caldera Brewing Company,1248004066,4.0,3.5,4.0,BuckeyeNation,American Amber / Red Ale,4.5,4.0,Ashland Amber,5.4,10785
889,889,1075,Caldera Brewing Company,1247330238,4.0,3.5,3.5,BeerBelcher,American Amber / Red Ale,3.0,3.5,Ashland Amber,5.4,10785
890,890,1075,Caldera Brewing Company,1246803927,3.0,3.0,3.5,bamadog,American Amber / Red Ale,2.0,3.5,Ashland Amber,5.4,10785
